UID	HOOFDTEELT_CTRL_COD	HOOFDTEELT_CTRL_COD_ORIG	HOOFDTEELT_CTRL_NAM_ORIG	GESP_PM	STAT_BGV
000028106AF1C8F900000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF1C95E00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF2351F00000002	8523	8523	Bloemkool_-_industrie		
000028106AF2680800000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106AF2AEAF00000001	311	311	Wintertarwe		
000028106AF30C3800000002	60	60	Grasland		BG1
000028106AF3444600000004	311	311	Wintertarwe		
000028106AF334DF00000005	35	35	Triticale		
000028106AF3A2FE00000002	311	311	Wintertarwe		
000028106AF3B0070000000E	8523	8523	Bloemkool_-_industrie		
000028106AF3B52800000006	311	311	Wintertarwe		
000028106AF463FF00000004	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028106AF47F3C00000002	904	8411	Snijbonen_-_industrie		
000028106AF4C8A600000008	36	36	Spelt		
000028106AF8AD3F00000003	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106AF8ADA400000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106AF8B1FB00000008	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106AF9002100000001	321	321	Wintergerst		
000028106AF9008600000002	321	321	Wintergerst		
000028106AF900EB00000008	311	311	Wintertarwe		
000028106AF9015000000006	321	321	Wintergerst		
000028106AF901B500000014	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF9034D00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF904170000000D	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF9054600000014	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF905AB00000009	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF906DA00000002	321	321	Wintergerst		
000028106AF908D300000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF90A6700000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF9A2C100000002	4	895	Bomen_in_groep		
000028106AF9A32600000006	60	4	Houtkanten_en_houtwallen_<=_10_m_breed		BG1
000028106AF9A38B00000016	4	895	Bomen_in_groep		
000028106AF9EE2400000002	524	524	Drooggeoogste_Phaseolus_bonen_(voor_menselijke_consumptie)		
000028106AF9EE8900000002	524	524	Drooggeoogste_Phaseolus_bonen_(voor_menselijke_consumptie)		
000028106AF9EBC600000018	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028106AF9CA9E00000004	202	202	Korrelmais	BGG	
000028106AF9FC5800000002	391	391	Mengteelt_andere_wintergranen_en_winterteelt_vlinderbloemige		
000028106AFA9D6000000003	322	322	Zomergerst		
000028106AFB6F5C00000004	9516	9516	Aardbeien		
000028106AFBE43000000001	98	98	Faunamengsel		
000028106AFBE49500000006	98	98	Faunamengsel		
000028106AFBE4FA00000001	98	98	Faunamengsel		
000028106AFBCA8700000004	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106AFBDB8200000003	8523	8523	Bloemkool_-_industrie		
000028106AFC281400000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106AFC35E300000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106AFC7E1E00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106AFC7E8300000008	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106AFC7EE800000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106AFC7F4D00000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFC7FB20000000B	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106AFC801700000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106AFC821000000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106AFC827500000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106AFC82DA00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFC833F00000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFC84D30000000C	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106AFC853800000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106AFC930B00000003	921	921	Vezelvlas_(bestemd_voor_vezelproductie)		
000028106B87391300000002	201	201	Silomais		
000028106B8739DD00000003	201	201	Silomais		
000028106AFCEF0000000001	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106AFCD7B500000002	60	60	Grasland		BG
000028106AFD09D800000005	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106B0B1E3000000004	60	60	Grasland		BG1
000028106B0B1E9500000004	60	60	Grasland		BG1
000028106B38D9FF0000000F	9711	9711	Meerjarige_fruitteelten_(peer)		
000028106B38DA6400000002	9710	9710	Meerjarige_fruitteelten_(appel)		
000028106AFDB84A00000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDB8AF00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDB9DE00000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBAA800000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBB7200000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBBD700000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBC3C00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBCA100000009	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBD0600000006	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBD6B00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBF0300000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBF6800000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDBFCD00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDC03200000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDC09700000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDC0FC00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDC1610000000B	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDC1C600000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AFDC2F50000000D	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B002C4100000003	60	60	Grasland		BG1
000028106B00A0B000000002	9711	9711	Meerjarige_fruitteelten_(peer)		
000028106B00BC520000000A	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B00C69400000001	60	601	Zaaizaad_grassen		BG5
000028106B00F78400000002	6	6	Begraasde_niet-landbouwgrond		
000028106B00DB1C00000006	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0248310000003A	9511	9511	Asperges_-_vers		
000028106B03685300000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B03698200000019	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	BGG	
000028106B036A4C00000008	901	202	Korrelmais		
000028106B036BE000000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B56B9FC00000002	91	91	Suikerbieten		
000028106B56BA6100000009	9811	9811	Cichorei_(inuline)		
000028106B042A1E00000002	60	60	Grasland		BG1
000028106B047D0000000003	60	202	Korrelmais		BG1
000028106B048B3400000008	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106B049B0000000005	201	201	Silomais		
000028106B048DFB00000003	60	60	Grasland		BG1
000028106B06364600000014	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B06377500000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B067CED00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B067E8100000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B067EE600000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B06807A0000000A	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B06820E00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0684D100000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B06E4B800000001	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B07270800000003	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106B074C8700000007	322	322	Zomergerst		
000028106B07D18C00000001	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028106B4CAC9400000003	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B092DAA0000000E	202	202	Korrelmais		
000028106B09326600000007	202	202	Korrelmais		
000028106B0932CB0000000B	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B7F3A9600000003	60	60	Grasland		BG1
000028106B09718E00000009	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0971F300000010	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0972BD00000016	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B09834F00000006	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0A87CF00000009	311	311	Wintertarwe		
000028106B0AAEE200000005	8411	8411	Snijbonen_-_industrie		
000028106B0B956200000006	201	201	Silomais		
000028106B0B95C700000001	908	908	Aardappelen_(hoevepootgoed)		
000028106B0B962C00000005	202	202	Korrelmais		
000028106B0B969100000001	201	201	Silomais		
000028106B0B96F60000000E	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0B9CE10000000A	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0B9D4600000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0B9E1000000008	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0B9EDA00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0B9FA40000000D	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0BA06E00000008	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0BA0D300000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0BA26700000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0BA2CC0000000E	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0BA33100000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0BA3FB00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0BA9EA00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0BABE300000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0BC26000000002	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106B0C482F00000007	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B0CC22400000002	895	895	Bomen_in_groep		
000028106B0D195D00000005	98	98	Faunamengsel		
000028106B0D54930000000E	4	4	Houtkanten_en_houtwallen_<=_10_m_breed		
000028106B0DD80000000004	60	60	Grasland		BG
000028106B0E6D3200000002	381	381	Sorghum		
000028106B0E996600000004	36	36	Spelt		
000028106B0F206400000006	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B0FE2F900000003	311	311	Wintertarwe		
000028106B0FE48D00000002	311	311	Wintertarwe		
000028106B10408600000010	321	321	Wintergerst		
000028106B10486A0000000E	8523	8523	Bloemkool_-_industrie		
000028106B10607B00000003	60	60	Grasland		BG1
000028106B121C8400000001	201	512	Voedererwten_(zomerteelt)_-_niet_menselijke_consumptie		
000028106B13494600000005	36	36	Spelt		
000028106B13F5C300000001	60	60	Grasland		BG1
000028106B1528D500000002	923	923	Wintervlas_(vezelproductie_en_industriele_toepassingen)		
000028106B150C0400000005	60	60	Grasland		BG1
000028106B4DFF9F00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B4E000400000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B4E006900000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1743960000000A	311	311	Wintertarwe		
000028106B172EA900000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B4AEAA000000006	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B17AB6500000003	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106B17FC4E0000000C	8411	8411	Snijbonen_-_industrie		
000028106B1801D40000000B	342	342	Zomerhaver		
000028106B1874AF0000000D	311	311	Wintertarwe		
000028106B1885A600000002	321	321	Wintergerst		
000028106B19B19E00000003	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B1A1E8E00000005	311	311	Wintertarwe		
000028106B1A228000000005	321	321	Wintergerst		
000028106B1AC4BB00000006	201	201	Silomais		
000028106B1B19FB00000003	201	201	Silomais		
000028106B1C619100000003	521	521	Winterveldbonen_-_niet_menselijke_consumptie		
000028106B1C9BFD00000001	47	47	Goudsbloem		
000028106B1D132F00000004	98	98	Faunamengsel		
000028106B1D41C100000004	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B1D4F9400000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1D4FF900000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1D518D00000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1D51F20000003D	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1D545000000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1D557F00000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1D564900000012	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B1D957100000001	8524	8524	Boerenkool_-_industrie		
000028106B1D95D60000000E	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B1DDAE500000002	201	201	Silomais		
000028106B1E1EC900000009	201	201	Silomais		
000028106B1E205D00000001	201	201	Silomais		
000028106B1E21F100000018	60	60	Grasland		BG1
000028106B1E27DC00000007	201	201	Silomais		
000028106B1E29D90000000D	202	202	Korrelmais		
000028106B1E2D6600000010	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1E341B0000001E	202	202	Korrelmais		
000028106B1E38D700000013	202	202	Korrelmais		
000028106B1E3EC200000002	82	82	Braakliggend_land_met_onderhoud		
000028106B1EBBDF00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EBC4400000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EBCA900000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EBD0E00000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EBF6C00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EBFD100000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EBFD500000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EC03A00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EC09F00000009	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EC1040000000D	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EC16900000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EC1CE00000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1EC2330000000F	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1F672D00000005	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B1F8AB300000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1F8CAC00000007	202	202	Korrelmais		
000028106B1F8FD400000011	202	202	Korrelmais		
000028106B1F916800000001	202	202	Korrelmais		
000028106B1F929700000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1F92FC00000006	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1F96EE00000023	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B1FE57900000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2016D200000002	8411	8411	Snijbonen_-_industrie		
000028106B205D1000000014	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106B205D7500000003	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106B205DDA00000009	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106B207F6700000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20803100000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20809600000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B2080FB00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20816000000005	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20842300000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20848800000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B2084ED00000006	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20855200000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20861C00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20868500000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	BGG	
000028106B2081C500000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20822A00000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20828F00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B2082F400000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B20835900000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B2083BE00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B21452800000004	311	311	Wintertarwe		
000028106B213B4700000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B21594700000001	35	35	Triticale		
000028106B228C5900000005	35	35	Triticale		
000028106B228CBE00000002	35	35	Triticale		
000028106B22976500000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B23051F00000002	201	201	Silomais	MAA	
000028106B2331BC00000002	8563	8563	Ajuinen_(vroege)_-_industrie		
000028106B23322100000002	8563	8563	Ajuinen_(vroege)_-_industrie		
000028106B24F5A500000007	700	700	Grasklaver		BG3
000028106B24FEBC00000001	8523	8523	Bloemkool_-_industrie		
000028106B26B53B00000002	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106B26F39900000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B26F3FE00000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B26F59200000009	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B26F5F700000016	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B26F65C0000000D	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B26F78B00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B26F8BA00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B26F98400000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B26F9E90000000E	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B26FAB300000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B27673E00000002	60	60	Grasland		BG1
000028106B2767A300000002	60	60	Grasland		BG
000028106B279F480000000B	604	604	Zaaizaad_olie-_en_vezelhoudende_planten		
000028106B27A14500000003	604	604	Zaaizaad_olie-_en_vezelhoudende_planten		
000028106B28727300000001	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106B29613C00000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2961A100000001	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2962D000000001	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B29633500000001	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B29639A00000007	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2963FF00000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B29486100000002	512	512	Voedererwten_(zomerteelt)_-_niet_menselijke_consumptie		
000028106B28DD0500000006	311	311	Wintertarwe		
000028106B29A12E0000000B	8523	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106B29948E00000002	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106B2A3BE60000000A	36	36	Spelt		
000028106B2ABAFC00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B2ABBC600000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B2B6B6B00000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2B6BD000000002	904	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2BF91E00000004	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2C61520000000C	311	311	Wintertarwe		
000028106B2DEF2A00000008	8523	8523	Bloemkool_-_industrie		
000028106B2DEF8F00000009	8523	8523	Bloemkool_-_industrie		
000028106B2E054600000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2E06DA00000009	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2E5AEB0000000B	700	700	Grasklaver	MAA	BG1
000028106B2EA45500000002	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028106B2E9F3400000001	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B2EC96F00000001	36	36	Spelt		
